ID,Place_Name,type,City,Budget_Level,Age_Group,Trip_Type,Description,Latitude,Longitude,Coordinate_Source,Geocode_Status,Estimated_Cost_ILS,Place_Name_AR,Description_AR,Description_EN,Image_URL
100,Al-Satoun Mosque,Religious,Nablus,Medium,All,Religious,Al-Satoun Mosque is a historic mosque in Nablus's Old City.,32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,30,مسجد الساطون,مسجد الساطون مسجد تاريخي في البلدة القديمة بنابلس.,Al-Satoun Mosque is a historic mosque in Nablus's Old City.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFLzbguNBLw0gWbc3qO3tya_srrgUwnxYE_1Zb5HBToQ&s=10
101,Hosh Al-Atout (Quarter),Historic Old City,Nablus,Low,All,Cultural,"Hosh Al-Atout is a historic residential quarter within Nablus's Old City, characteristic of the city's traditional courtyard-house architecture.",32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,10,حوش العطعوط (الحي),حوش العطعوط حي سكني تاريخي في البلدة القديمة بنابلس، يمثل عمارة البيوت ذات الحوش التقليدية في المدينة.,"Hosh Al-Atout is a historic residential quarter within Nablus's Old City, characteristic of the city's traditional courtyard-house architecture.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSp9GnTrjSt9Mpj6KAITfuvucFZo4lFJfUPT996fBhnfA&s=10
102,The Western Hanbali Mosque,Religious,Nablus,Medium,All,Religious,The Western Hanbali Mosque is a historic mosque in Nablus associated with the Hanbali school of Islamic jurisprudence.,32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,20,المسجد الحنبلي الغربي,المسجد الحنبلي الغربي مسجد تاريخي في نابلس مرتبط بالمذهب الحنبلي في الفقه الإسلامي.,The Western Hanbali Mosque is a historic mosque in Nablus associated with the Hanbali school of Islamic jurisprudence.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQUd2_LNd740jwXWdgn_2Fes2yc-MQ-_nxUopKEgGpRnGdaJXxsiB0w0HP&s=10
103,Al-Nimr Palace,Historic Old City,Nablus,Medium,Family,Cultural,"Al-Nimr Palace, in Nablus, is a historic Ottoman-era residence built by the prominent al-Nimr family.",32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,25,قصر النمر,قصر النمر في نابلس مسكن تاريخي من العصر العثماني بنته عائلة النمر البارزة.,"Al-Nimr Palace, in Nablus, is a historic Ottoman-era residence built by the prominent al-Nimr family.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsat-HvZxEsoZ21EhPajl2cG_fsWVSYxozy-ytWboed2UY-zyMR6uMc4j8&s=10
104,An-Najah Centenary Museum,Museum,Nablus,High,Family,Cultural,"The An-Najah Centenary Museum, at An-Najah National University, commemorates the institution's history and development.",32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,110,متحف النجاح المئوي,يُخلّد متحف النجاح المئوي في جامعة النجاح الوطنية تاريخ المؤسسة وتطورها.,"The An-Najah Centenary Museum, at An-Najah National University, commemorates the institution's history and development.",https://assets.nn.najah.edu/CACHE/images/uploads/weblog/2022/02/07/whatsapp-image-2022-02-07-at-112842-am-1/dce2e5583759b5825f489fde119016c8.jpeg
105,The Shrine of Sheikh Musallam,Religious,Nablus,Medium,All,Religious,The Shrine of Sheikh Musallam is a local Islamic shrine in Nablus.,32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,20,مقام الشيخ مسلّم,مقام الشيخ مسلّم مقام إسلامي محلي في نابلس.,The Shrine of Sheikh Musallam is a local Islamic shrine in Nablus.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQi9WU6b43vFem9rWirUo_7_EFS-tvHZnN_9lr7q9jgpw&s=10
106,Khan Al-Tujjar (Fabric Market),Historic Old City,Nablus,Medium,Youth,Cultural,Khan Al-Tujjar (Fabric Market) is a historic Ottoman-era commercial market in Nablus's Old City.,32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,45,خان التجار (سوق الأقمشة),خان التجار (سوق الأقمشة) سوق تجاري تاريخي من العصر العثماني في البلدة القديمة بنابلس.,Khan Al-Tujjar (Fabric Market) is a historic Ottoman-era commercial market in Nablus's Old City.,https://data.arab48.com/data/news/2019/05/28/Croped/20190528031339.jpg
107,Touqan Palace,Historic Old City,Nablus,Medium,Family,Cultural,"Touqan Palace, in Nablus, is a historic Ottoman-era residence built by the prominent Touqan family, one of the city's leading notable families.",32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,45,قصر طوقان,قصر طوقان في نابلس مسكن تاريخي من العصر العثماني بنته عائلة طوقان، إحدى أبرز عائلات المدينة الوجيهة.,"Touqan Palace, in Nablus, is a historic Ottoman-era residence built by the prominent Touqan family, one of the city's leading notable families.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSA7WMaL4W--b1A87WBkkieOrBQI1NjRMQe87S1LVFwHrdVU8Jn4xLWFepL&s=10
108,Hammam Al-Shifa (The new bathhouse),Historic Old City,Nablus,Medium,All,Cultural,Hammam Al-Shifa is a historic Ottoman-era bathhouse in Nablus's Old City.,32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,55,حمام الشفاء (الحمام الجديد),حمام الشفاء حمام تاريخي من العصر العثماني في البلدة القديمة بنابلس.,Hammam Al-Shifa is a historic Ottoman-era bathhouse in Nablus's Old City.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT02rgUJLCcaWwdLs5CGf_99clrjAYC1ZZHur_zctIaUQAW5Z-2WmYiWlM&s=10
109,Al-Bader Soap Factory,Historic Old City,Nablus,Medium,All,Cultural,"The Al-Bader Soap Factory, in Nablus, is a historic olive-oil soap production facility, part of the city's centuries-old soap-making heritage.",32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,25,مصبنة البدر,مصبنة البدر في نابلس منشأة تاريخية لإنتاج صابون زيت الزيتون، وجزء من تراث صناعة الصابون العريق في المدينة.,"The Al-Bader Soap Factory, in Nablus, is a historic olive-oil soap production facility, part of the city's centuries-old soap-making heritage.",https://www.aljazeera.net/wp-content/uploads/2023/10/%D8%A8%D9%84%D9%8A%D8%A8%D8%B2%D8%A8%D9%84%D8%A84-1697269984.jpg?w=770&resize=770%2C513
110,Rassassi Mosque and Al Mawardyah School,Religious,Jerusalem,Medium,All,Religious,Rassassi Mosque and Al-Mawardiyya School form a historic Islamic religious and educational complex within Jerusalem's Old City.,31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,20,المسجد الرصاصي ومدرسة الماوردية,يشكّل المسجد الرصاصي ومدرسة الماوردية مجمعاً دينياً وتعليمياً إسلامياً تاريخياً داخل البلدة القديمة في القدس.,Rassassi Mosque and Al-Mawardiyya School form a historic Islamic religious and educational complex within Jerusalem's Old City.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnroyS1LY3Zs9i3o1uH3b7xUIGjbC37aO4PRZPpUGNLP5KTJyRlx0tEyc&s=10
111,Al Khanaqah Al-Salahiyya,Historic Old City,Jerusalem,Low,All,Cultural,"Al-Khanaqah Al-Salahiyya is a Sufi lodge (khanqah) in Jerusalem's Old City, founded during the Ayyubid period associated with Salah al-Din.",31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,20,الخانقاه الصلاحية,الخانقاه الصلاحية زاوية صوفية في البلدة القديمة بالقدس، أُسست في العهد الأيوبي وترتبط بصلاح الدين.,"Al-Khanaqah Al-Salahiyya is a Sufi lodge (khanqah) in Jerusalem's Old City, founded during the Ayyubid period associated with Salah al-Din.",https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%AE%D8%A7%D9%86%D9%82%D8%A7%D8%A9_%D8%A7%D9%84%D8%B5%D9%84%D8%A7%D8%AD%D9%8A%D8%A9.JPG/250px-%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%AE%D8%A7%D9%86%D9%82%D8%A7%D8%A9_%D8%A7%D9%84%D8%B5%D9%84%D8%A7%D8%AD%D9%8A%D8%A9.JPG?utm_source=ar.wikipedia.org&utm_campaign=parser&utm_content=thumbnail
112,Maqam Sittunshuq,Religious,Jerusalem,Low,All,Religious,Maqam Sittunshuq is a small historic Islamic shrine (maqam) in Jerusalem's Old City.,31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,0,مقام ست تنشق,مقام ست تنشق مقام إسلامي تاريخي صغير في البلدة القديمة بالقدس.,Maqam Sittunshuq is a small historic Islamic shrine (maqam) in Jerusalem's Old City.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoOTCW26Gj0qL1z-3DMfXLMfg10DCVPAr-dwSv_sNKYPgsrjezpJMPLU0&s=10
113,Al Mujahid Badreddin Lulu Mosque,Religious,Jerusalem,Medium,All,Religious,"Al-Mujahid Badreddin Lulu Mosque is a historic mosque in Jerusalem's Old City, named after a Mamluk-era religious figure.",31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,55,مسجد المجاهد بدر الدين لؤلؤ,مسجد المجاهد بدر الدين لؤلؤ مسجد تاريخي في البلدة القديمة بالقدس سمي باسم شخصية دينية من العصر المملوكي.,"Al-Mujahid Badreddin Lulu Mosque is a historic mosque in Jerusalem's Old City, named after a Mamluk-era religious figure.",https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A8%D8%AF%D8%B1_%D8%A7%D9%84%D8%AF%D9%8A%D9%86_%D9%84%D8%A4%D9%84%D8%A4.jpg/960px-%D9%85%D8%B3%D8%AC%D8%AF_%D8%A8%D8%AF%D8%B1_%D8%A7%D9%84%D8%AF%D9%8A%D9%86_%D9%84%D8%A4%D9%84%D8%A4.jpg?utm_source=ar.wikipedia.org&utm_campaign=index&utm_content=thumbnail
114,Red Minaret mosque,Religious,Jerusalem,Medium,All,Religious,The Red Minaret Mosque is named for its distinctively colored minaret within Jerusalem's Old City.,31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,30,المسجد ذو المئذنة الحمراء,سمي المسجد ذو المئذنة الحمراء بلونها المميز داخل البلدة القديمة بالقدس.,The Red Minaret Mosque is named for its distinctively colored minaret within Jerusalem's Old City.,https://www.akhbarelbalad.net/images/cms-image-000007492.jpg
115,Sultan Suliemam The Magnificent Sabil,Religious,Jerusalem,Low,All,Religious,"The Sabil of Sultan Suleiman the Magnificent is an Ottoman-era public drinking fountain in Jerusalem's Old City, part of a network of sabils built under Suleiman's patronage.",31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,0,سبيل السلطان سليمان القانوني,سبيل السلطان سليمان القانوني نافورة شرب عامة من العصر العثماني في البلدة القديمة بالقدس، جزء من شبكة أسبلة بُنيت برعاية السلطان سليمان.,"The Sabil of Sultan Suleiman the Magnificent is an Ottoman-era public drinking fountain in Jerusalem's Old City, part of a network of sabils built under Suleiman's patronage.",https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/%D8%B3%D8%A8%D9%8A%D9%84_%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86.JPG/250px-%D8%B3%D8%A8%D9%8A%D9%84_%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86.JPG?utm_source=ar.wikipedia.org&utm_campaign=parser&utm_content=thumbnail
116,Salman Alfarissi Mosque,Religious,Jerusalem,Medium,All,Religious,Salman Alfarissi Mosque is a historic mosque in Jerusalem's Old City named after a companion of the Prophet Muhammad.,31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,20,مسجد سلمان الفارسي,مسجد سلمان الفارسي مسجد تاريخي في البلدة القديمة بالقدس سمي باسم أحد صحابة النبي محمد.,Salman Alfarissi Mosque is a historic mosque in Jerusalem's Old City named after a companion of the Prophet Muhammad.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyKIIz6i-HmnZ6sLP3kUxJ2a7WzvCkQHTNMthvoRZHrrvUca2kgizZx8u0&s=10
117,Waqf Azzawyah AlAfaghanya,Religious,Jerusalem,Low,All,Religious,"Waqf Azzawyah Al-Afghaniyya is a historic Islamic religious endowment (zawiya) site in Jerusalem's Old City, associated with Afghan Sufi tradition.",31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,0,زاوية الأفغانية (الوقف),زاوية الأفغانية موقع وقفي ديني إسلامي تاريخي في البلدة القديمة بالقدس، مرتبط بالتقليد الصوفي الأفغاني.,"Waqf Azzawyah Al-Afghaniyya is a historic Islamic religious endowment (zawiya) site in Jerusalem's Old City, associated with Afghan Sufi tradition.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR64OI6udpmHFoIu5l2lPmeBQdftabSXkpOsyg-SiYRGQ&s=10
118,Maqam Khasky Sultan,Religious,Jerusalem,Low,All,Religious,"Maqam Khasky Sultan is a historic Islamic shrine in Jerusalem's Old City, associated with the Ottoman-era Khasseki Sultan complex.",31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,0,مقام خاصكي سلطان,مقام خاصكي سلطان مقام إسلامي تاريخي في البلدة القديمة بالقدس، مرتبط بمجمع الخاصكي سلطان العثماني.,"Maqam Khasky Sultan is a historic Islamic shrine in Jerusalem's Old City, associated with the Ottoman-era Khasseki Sultan complex.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoVC3VQqeswx-qTluYCdYYgJHU9InTUqih3MYdyKhQ1Q&s=10
119,Khalidi Library Annex,Museum,Jerusalem,Medium,All,Cultural,"The Khalidi Library Annex is part of the historic Khalidi family library complex in Jerusalem's Old City, one of the oldest private manuscript libraries in Palestine.",31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,40,ملحق مكتبة الخالدية,ملحق مكتبة الخالدية جزء من مجمع مكتبة عائلة الخالدي التاريخي في البلدة القديمة بالقدس، وهي من أقدم مكتبات المخطوطات الخاصة في فلسطين.,"The Khalidi Library Annex is part of the historic Khalidi family library complex in Jerusalem's Old City, one of the oldest private manuscript libraries in Palestine.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRemTQg7RCtu3bXSIXIypsi23nrsixaD6k4DZbs6bbCUPl11weluCHQqN6l&s=10
120,Bab Al Silsila,Religious,Jerusalem,Low,All,Religious,Bab Al-Silsila (Gate of the Chain) is one of the historic gates leading into the Al-Aqsa Mosque compound in Jerusalem's Old City.,31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,0,باب السلسلة,باب السلسلة أحد البوابات التاريخية المؤدية إلى ساحة المسجد الأقصى في البلدة القديمة بالقدس.,Bab Al-Silsila (Gate of the Chain) is one of the historic gates leading into the Al-Aqsa Mosque compound in Jerusalem's Old City.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsASkhjcP0ow6RwQIVKnonE6o6JAGmk3rdl0jvO0MpxA&s=10
121,Qubur Al Mujahideen,Religious,Jerusalem,Low,All,Religious,Qubur Al-Mujahideen refers to historic graves of religious fighters (mujahideen) within Jerusalem's Old City.,31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,0,قبور المجاهدين,تشير قبور المجاهدين إلى مقابر تاريخية للمقاتلين الدينيين داخل البلدة القديمة بالقدس.,Qubur Al-Mujahideen refers to historic graves of religious fighters (mujahideen) within Jerusalem's Old City.,https://www.akhbarelbalad.net/images/cms-image-000008271.jpg
123,Nabi Samuel. Ghneim mosque,Religious,Jerusalem,Medium,All,Religious,The Nabi Samuel / Ghneim Mosque is associated with the shrine tradition of the Prophet Samuel near Jerusalem.,31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,20,النبي صموئيل - مسجد غنيم,يرتبط مسجد النبي صموئيل / غنيم بتقليد مقام النبي صموئيل قرب القدس.,The Nabi Samuel / Ghneim Mosque is associated with the shrine tradition of the Prophet Samuel near Jerusalem.,https://www.aljazeera.net/wp-content/uploads/2026/06/swrt-rqm-1-1780985479.jpg?resize=770%2C514&quality=80
